,Stock1,Stock2,Pvalue,Category
5773,NTNX,LECO,0.9603442930105144,0
5774,NVDA,LPSN,0.9620595342710484,0
5775,NXPI,LVGO,0.5634080819619157,0
5776,OKTA,LOGI,0.46329839916798216,0
5777,OMCL,LOGM,0.374369523129507,0
5778,ON,MTSI,0.23609012603138385,0
5779,OTEX,MANH,0.09749632463298114,0
5780,OPRA,MRVL,0.8627640522950604,0
5781,OSIS,MTCH,0.4406177884782842,0
5782,PCTY,MTLS,0.020118271346935102,0
5783,PEGA,MXIM,0.6676265720474547,0
5784,PRFT,MGRC,0.1519293048230418,0
5785,PLXS,MCHP,0.5446644829292585,0
5786,PS,MU,0.6008369362400314,0
5787,POWI,MSFT,0.0940233939805119,0
5788,PRGS,MSTR,0.26915353487113225,0
5789,PFPT,MIME,0.6642828639081139,0
5790,PTC,MOMO,0.05305301073638552,0
5791,QRVO,MDB,0.5572755905457116,0
5792,QCOM,MPWR,0.6466458017766511,0
5793,QLYS,NATI,0.8988901328515251,0
5794,RXT,NCNO,0.720666737458745,0
5795,RMBS,NTAP,0.9606642909300476,0
5796,RPD,NTCT,0.24271574504023385,0
5797,RP,NICE,0.43846670155734124,0
5798,RCII,NLOK,0.40377610075131476,0
5799,SABR,NUAN,0.7107180001370026,0
5800,SANM,NTNX,0.531817583013038,0
5801,SPNS,NVDA,0.24476468240302401,0
5802,SGMS,NXPI,0.3600860303886641,0
5803,STX,OKTA,0.6748668888408971,0
5804,SCWX,OMCL,0.007727732772017336,1
5805,SMTC,ON,0.5955226294379975,0
5806,SLAB,OTEX,0.056539209337205014,0
5807,SIMO,OPRA,0.4093237645483699,0
5808,SLP,OSIS,0.3962734014620925,0
5809,SINA,PCTY,0.010568893009443109,0
5810,SITM,PEGA,0.5128211488200214,0
5811,SWKS,PRFT,0.5108119755711945,0
5812,SEDG,PLXS,0.13739728402489265,0
5813,SY,PS,0.7302825667613582,0
5814,SPLK,POWI,0.769364154726863,0
5815,SPT,PRGS,0.6565205271804124,0
5816,SPSC,PFPT,0.10176043822218445,0
5817,SSNC,PTC,0.21124874070202476,0
5818,STNE,QRVO,0.07735602914276654,0
5819,SPWR,QCOM,0.9484948475308035,0
5820,SMCI,QLYS,0.3292127051751008,0
5821,SVMK,RXT,0.6943234735967359,0
5822,SYKE,RMBS,0.7226789707386284,0
5823,SYNA,RPD,0.1944123509856746,0
5824,SNPS,RP,0.9678662797412856,0
5825,TTWO,RCII,0.16532585435060587,0
5826,TLND,SABR,0.8116029879222626,0
5827,TENB,SANM,0.6570355969733133,0
5828,TXN,SPNS,0.5667181352423408,0
5829,DSGX,SGMS,0.7191475508365774,0
5830,MIDD,STX,0.8343862700256452,0
5831,TTD,SCWX,0.5271694003754749,0
5832,TSEM,SMTC,0.5883973596845535,0
5833,TRIP,SLAB,0.48930030848795025,0
5834,TTEC,SIMO,0.7690584674283343,0
5835,TTMI,SLP,0.205213311471738,0
5836,UCTT,SINA,0.5764559675753663,0
5837,UPLD,SITM,0.8620869597140499,0
5838,UPWK,SWKS,0.15768466400265602,0
5839,VRNS,SEDG,0.24135219676111652,0
5840,VRNT,SY,0.28961746386880705,0
5841,VRSN,SPLK,0.0021728919982073745,1
5842,VRSK,SPT,0.22972636682753322,0
5843,VERX,SPSC,0.32521077809455834,0
5844,VSAT,SSNC,0.27323967807791005,0
5845,VIAV,STNE,0.8276791137362457,0
5846,VRTU,SPWR,0.5927816663778392,0
5847,WB,SMCI,0.9055809800473307,0
5848,WDC,SVMK,0.846615846250288,0
5849,WIX,SYKE,0.2382894261554599,0
5850,WDAY,SYNA,0.9939130037386149,0
5851,XLNX,SNPS,0.055854201231226495,0
5852,XPER,TTWO,0.9023921443843195,0
5853,YNDX,TLND,0.9718961119752044,0
5854,ZBRA,TENB,0.3055904587887905,0
5855,ZM,TXN,0.7825985429848296,0
5856,ZI,DSGX,0.5840149327238497,0
5857,ZS,MIDD,0.9656029741238317,0
5858,ZNGA,TTD,0.8282834654198967,0
5859,VNET,TTD,0.1634668453492838,0
5860,TWOU,TSEM,0.7285146135960499,0
5861,JOBS,TRIP,0.2985048133690309,0
5862,EGHT,TTEC,0.07690452067598359,0
5863,ACIA,TTMI,0.023750638011983134,0
5864,ACIW,UCTT,0.8294473403040241,0
5865,ACMR,UPLD,0.6497914314093443,0
5866,ATVI,UPWK,0.029280685792534712,0
5867,ADBE,VRNS,0.7809055713412429,0
5868,AMD,VRNT,0.439458913480161,0
5869,API,VRSN,1.0,-3
5870,ALRM,VRSK,0.09874120240528461,0
5871,MDRX,VERX,0.039942283124216695,0
5872,GOOG,VSAT,0.965175843121581,0
5873,GOOGL,VIAV,0.16606790600071775,0
5874,ALTR,VRTU,0.10138451178196245,0
5875,AMBA,WB,0.37547270946815364,0
5876,DOX,WDC,0.41412056903398936,0
5877,AMKR,WIX,0.6250196242044175,0
5878,ADI,WDAY,0.26479246712518245,0
5879,ANSS,XLNX,0.7476554316807347,0
5880,APPF,XPER,0.5696561194636828,0
5881,APPN,YNDX,0.04237043015279459,0
5882,AAPL,ZBRA,0.876348438159208,0
5883,AMAT,ZM,0.09486790448064364,0
5884,ASML,ZI,0.3082841969574308,0
5885,AZPN,ZS,0.727849197920858,0
5886,TEAM,ZNGA,0.9646788800824392,0
5887,ADSK,VNET,0.2820305204767153,0
5888,ADP,TWOU,0.618248392767739,0
5889,AVT,JOBS,0.5685117441056745,0
5890,BIDU,EGHT,0.49478199904933823,0
5891,BAND,ACIA,0.5421519943028306,0
5892,BIGC,ACIW,0.552125636884017,0
5893,BILI,ACMR,0.7138024627152865,0
5894,BLKB,ATVI,0.41264581207157197,0
5895,BL,ADBE,0.8026587810531567,0
5896,EPAY,AMD,0.812074679650361,0
5897,AVGO,API,1.0,-3
5898,BRKS,ALRM,0.34450678364927656,0
5899,CCMP,MDRX,0.5596247636116067,0
5900,CDNS,GOOG,0.24509630480631528,0
5901,CSIQ,GOOGL,0.74851838439951,0
5902,CDLX,ALTR,0.47306161933735674,0
5903,CARG,AMBA,0.7282674060559795,0
5904,CRNC,DOX,0.8803148124519788,0
5905,CERN,AMKR,0.44559655260747544,0
5906,CHNG,ADI,0.11967494590330724,0
5907,CHKP,ANSS,0.09138127157373316,0
5908,CRUS,APPF,0.5296634461048286,0
5909,CSCO,APPN,0.5055989553648403,0
5910,CTXS,AAPL,0.5873677809995028,0
5911,CTSH,AMAT,0.5878845894729956,0
5912,COMM,ASML,0.7727161117477772,0
5913,CVLT,AZPN,0.6510944372318155,0
5914,CSOD,TEAM,0.16747700350307593,0
5915,COUP,ADSK,0.4468717501557005,0
5916,CREE,ADP,0.9137098808473098,0
5917,CRWD,AVT,0.9778798177779761,0
5918,CSGS,BIDU,0.2710978567818596,0
5919,CYBR,BAND,0.3335820174449163,0
5920,DADA,BIGC,0.6761543540106809,0
5921,DDOG,BILI,0.7832963757149307,0
5922,DIOD,BLKB,0.38016963474507104,0
5923,DOCU,BL,0.6644341628353204,0
5924,DOMO,EPAY,0.9295527078262361,0
5925,DOYU,AVGO,0.0899872525927442,0
5926,DBX,BRKS,0.7864386255173417,0
5927,DCT,CCMP,0.05146219942920504,0
5928,SATS,CDNS,0.6356223233546597,0
5929,EA,CSIQ,0.6531911965280135,0
5930,ENPH,CDLX,0.6223658308427391,0
5931,PLUS,CARG,0.5333310851282796,0
5932,ERIC,CRNC,0.00758829867041302,1
5933,EVBG,CERN,0.7081516413558504,0
5934,FFIV,CHNG,0.46114785395057634,0
5935,FB,CHKP,0.6436229383005496,0
5936,FEYE,CRUS,0.4858530050675361,0
5937,FSLR,CSCO,0.47812334498115366,0
5938,FISV,CTXS,0.13752268676774798,0
5939,FIVN,CTSH,0.43497634832788934,0
5940,FLEX,COMM,0.8180711182396181,0
5941,FORM,CVLT,0.42319944027938877,0
5942,FORTY,CSOD,1.0,-3
5943,FTNT,COUP,0.6471631535467857,0
5944,GDS,CREE,0.06436259330089349,0
5945,GLUU,CRWD,0.8909761201950677,0
5946,HHR,CSGS,0.015114886442714918,0
5947,HCAT,CYBR,0.7073254755670288,0
5948,INFO,DADA,0.43091572995672844,0
5949,INOV,DDOG,0.32610309285502803,0
5950,INTC,DIOD,0.3518990010787485,0
5951,INTU,DOCU,0.9756863500039498,0
5952,IPGP,DOMO,0.715954245490257,0
5953,JCOM,DOYU,0.7956805672574867,0
5954,JKHY,DBX,0.8783488006735165,0
5955,JAMF,DCT,0.19248150450773804,0
5956,YY,SATS,0.7534411794898915,0
5957,KELYB,EA,1.1949326657750193e-05,1
5958,KC,ENPH,0.34166309149428964,0
5959,KLIC,PLUS,0.0636183773281132,0
5960,LRCX,ERIC,0.8812493442405128,0
5961,LSCC,EVBG,0.5532940416548964,0
5962,LTRPB,FFIV,0.03860418419264435,0
5963,LECO,FB,0.24837366631708896,0
5964,LPSN,FEYE,0.9135250813868778,0
5965,LVGO,FSLR,0.47015705301877536,0
5966,LOGI,FISV,0.22458691506388268,0
5967,LOGM,FIVN,0.8184112825636148,0
5968,MTSI,FLEX,0.10305819334951788,0
5969,MANH,FORM,0.3709209655025444,0
5970,MRVL,FORTY,1.0,-3
5971,MTCH,FTNT,0.32651612307621924,0
5972,MTLS,GDS,0.9907272464628538,0
5973,MXIM,GLUU,0.014933450631889536,0
5974,MGRC,HHR,0.3887259325228124,0
5975,MCHP,HCAT,0.3152848246214897,0
5976,MU,INFO,0.9090103732645276,0
5977,MSFT,INOV,0.9183684266275989,0
5978,MSTR,INTC,0.8454366757384169,0
5979,MIME,INTU,0.0750557851325317,0
5980,MOMO,IPGP,0.011198926056082721,0
5981,MDB,JCOM,0.7879074686816265,0
5982,MPWR,JKHY,0.6630432866027478,0
5983,NATI,JAMF,0.11450612834794249,0
5984,NCNO,YY,0.16160553319807403,0
5985,NTAP,KELYB,0.9446795974410044,0
5986,NTCT,KC,0.911096557641484,0
5987,NICE,KLIC,0.8948934545870382,0
5988,NLOK,LRCX,0.842901736867246,0
5989,NUAN,LSCC,0.13806649489116818,0
5990,NTNX,LTRPB,0.928807493298407,0
5991,NVDA,LECO,0.8962124312879445,0
5992,NXPI,LPSN,0.18922756042633965,0
5993,OKTA,LVGO,0.41066246204429224,0
5994,OMCL,LOGI,0.30978861911319466,0
5995,ON,LOGM,0.1339850297817597,0
5996,OTEX,MTSI,0.4057552278359946,0
5997,OPRA,MANH,0.7376590720540085,0
5998,OSIS,MRVL,0.9803921238227531,0
5999,PCTY,MTCH,0.7933328334768325,0
6000,PEGA,MTLS,0.44352773969227105,0
6001,PRFT,MXIM,0.4924363494596354,0
6002,PLXS,MGRC,0.21156035006000234,0
6003,PS,MCHP,0.6101652316020715,0
6004,POWI,MU,0.18091379392456547,0
6005,PRGS,MSFT,0.3790878184324675,0
6006,PFPT,MSTR,0.27908305394818306,0
6007,PTC,MIME,0.5165319243605285,0
6008,QRVO,MOMO,0.16190581722287228,0
6009,QCOM,MDB,0.8948495709494204,0
6010,QLYS,MPWR,0.9177125796139335,0
6011,RXT,NATI,0.9688236456164938,0
6012,RMBS,NCNO,0.3645440542147055,0
6013,RPD,NTAP,0.9556401002304071,0
6014,RP,NTCT,0.4465882983688651,0
6015,RCII,NICE,0.08915835527545984,0
6016,SABR,NLOK,0.6733853472125668,0
6017,SANM,NUAN,0.28444497113164063,0
6018,SPNS,NTNX,0.7585560851463564,0
6019,SGMS,NVDA,0.5399671635675727,0
6020,STX,NXPI,0.6830311482090772,0
6021,SCWX,OKTA,0.005907104478593417,1
6022,SMTC,OMCL,0.803684185640535,0
6023,SLAB,ON,0.07390053478968842,0
6024,SIMO,OTEX,0.7944178003977371,0
6025,SLP,OPRA,0.11861524518429367,0
6026,SINA,OSIS,0.1890521240528723,0
6027,SITM,PCTY,0.8088668793921401,0
6028,SWKS,PEGA,0.5682878351452495,0
6029,SEDG,PRFT,0.1560948865252592,0
6030,SY,PLXS,0.2996149891085035,0
6031,SPLK,PS,0.8456398882365663,0
6032,SPT,POWI,0.027306733642568935,0
6033,SPSC,PRGS,0.004156199739087551,1
6034,SSNC,PFPT,0.28880263327182876,0
6035,STNE,PTC,0.07786130579302915,0
6036,SPWR,QRVO,0.9890812683982267,0
6037,SMCI,QCOM,0.6553162429135362,0
6038,SVMK,QLYS,0.9615162915863744,0
6039,SYKE,RXT,0.5201364242929534,0
6040,SYNA,RMBS,0.09425313845627836,0
6041,SNPS,RPD,0.3745086372774785,0
6042,TTWO,RP,0.2244256152156115,0
6043,TLND,RCII,0.3798551600324995,0
6044,TENB,SABR,0.34047160385922415,0
6045,TXN,SANM,0.9574232310837408,0
6046,DSGX,SPNS,0.7211486021094042,0
6047,MIDD,SGMS,0.6008090189340949,0
6048,TTD,STX,0.5578961996275551,0
6049,TSEM,SCWX,0.5780502514081367,0
6050,TRIP,SMTC,0.5929055833486886,0
6051,TTEC,SLAB,0.518019937734267,0
6052,TTMI,SIMO,0.31546541580751686,0
6053,UCTT,SLP,0.6926666396432274,0
6054,UPLD,SINA,0.5471307024865207,0
6055,UPWK,SITM,0.15868673078599416,0
6056,VRNS,SWKS,0.7831399347740247,0
6057,VRNT,SEDG,0.6412693202512736,0
6058,VRSN,SY,0.003460407241295572,1
6059,VRSK,SPLK,0.15712980235314733,0
6060,VERX,SPT,0.020954362561900863,0
6061,VSAT,SPSC,0.25396430029439343,0
6062,VIAV,SSNC,0.7434049517133663,0
6063,VRTU,STNE,0.0031225443884003745,1
6064,WB,SPWR,0.2828828393478936,0
6065,WDC,SMCI,0.73739357665509,0
6066,WIX,SVMK,0.024694259062612123,0
6067,WDAY,SYKE,0.9939001726335602,0
6068,XLNX,SYNA,0.2633315140192583,0
6069,XPER,SNPS,0.6503831356454973,0
6070,YNDX,TTWO,0.9921594698757701,0
6071,ZBRA,TLND,0.1248672855502374,0
6072,ZM,TENB,0.46769769151484153,0
6073,ZI,TXN,0.3825022701381955,0
6074,ZS,DSGX,0.6821050194184757,0
6075,ZNGA,MIDD,0.7128598488302909,0
6076,VNET,MIDD,0.34407633605794075,0
6077,TWOU,TTD,0.7290606658120133,0
6078,JOBS,TSEM,0.22434422958882239,0
6079,EGHT,TRIP,0.1484964340031072,0
6080,ACIA,TTEC,0.11988436207302933,0
6081,ACIW,TTMI,0.7297083788670897,0
6082,ACMR,UCTT,0.19033994125453324,0
6083,ATVI,UPLD,0.06920372722853119,0
6084,ADBE,UPWK,0.985848338433058,0
6085,AMD,VRNS,0.23820845400198315,0
6086,API,VRNT,1.0,-3
6087,ALRM,VRSN,0.6670397988471496,0
6088,MDRX,VRSK,0.17239658695233612,0
6089,GOOG,VERX,0.008247543085470727,1
6090,GOOGL,VSAT,0.95580384510641,0
6091,ALTR,VIAV,0.21743511674067267,0
6092,AMBA,VRTU,0.9351808651422777,0
6093,DOX,WB,0.4101206871725351,0
6094,AMKR,WDC,0.5855750975669882,0
6095,ADI,WIX,0.30181929437285726,0
6096,ANSS,WDAY,0.3378673532812925,0
6097,APPF,XLNX,0.8059019394387957,0
6098,APPN,XPER,0.4715140265022725,0
6099,AAPL,YNDX,0.6301286550749974,0
6100,AMAT,ZBRA,0.15820991812157598,0
6101,ASML,ZM,0.32940331500746556,0
6102,AZPN,ZI,0.3746263158084112,0
6103,TEAM,ZS,0.8811304517623741,0
6104,ADSK,ZNGA,0.26095557052492324,0
6105,ADP,VNET,0.5480373763302538,0
6106,AVT,TWOU,0.5663851900629424,0
6107,BIDU,JOBS,0.5319949491528528,0
6108,BAND,EGHT,0.5197586692955856,0
6109,BIGC,ACIA,0.7687816748104819,0
6110,BILI,ACIW,0.6256671859503309,0
6111,BLKB,ACMR,0.7706827091413191,0
6112,BL,ATVI,0.7603421399537391,0
6113,EPAY,ADBE,0.6186012395538827,0
6114,AVGO,AMD,0.7136176096622723,0
6115,BRKS,API,1.0,-3
6116,CCMP,ALRM,0.36824759617972946,0
6117,CDNS,MDRX,0.0071867968233954695,1
6118,CSIQ,GOOG,0.7860648276907252,0
6119,CDLX,GOOGL,0.5767175949513135,0
6120,CARG,ALTR,0.8557134388512418,0
6121,CRNC,AMBA,0.6211985301232243,0
6122,CERN,DOX,0.325570818933546,0
6123,CHNG,AMKR,0.9458024440924061,0
6124,CHKP,ADI,0.14288933595691417,0
6125,CRUS,ANSS,0.39646773684978215,0
6126,CSCO,APPF,0.7076023707582719,0
6127,CTXS,APPN,0.5439312601770239,0
6128,CTSH,AAPL,0.489274558185112,0
6129,COMM,AMAT,0.6282099732980324,0
6130,CVLT,ASML,0.2883531622851863,0
6131,CSOD,AZPN,0.18193959367388768,0
6132,COUP,TEAM,0.6402786765495462,0
6133,CREE,ADSK,0.06405883173339441,0
6134,CRWD,ADP,0.9775757451471472,0
6135,CSGS,AVT,0.4374707315364653,0
6136,CYBR,BIDU,0.518700457965993,0
6137,DADA,BAND,0.5624164028983472,0
6138,DDOG,BIGC,0.12759893693193763,0
6139,DIOD,BILI,0.0910554743830636,0
6140,DOCU,BLKB,0.644695272287425,0
6141,DOMO,BL,0.9712028744758907,0
6142,DOYU,EPAY,0.9778106392232746,0
6143,DBX,AVGO,0.6989686389505098,0
6144,DCT,BRKS,0.03627456851858128,0
6145,SATS,CCMP,0.5105305889309862,0
6146,EA,CDNS,0.2751702763986441,0
6147,ENPH,CSIQ,0.7350326193448206,0
6148,PLUS,CDLX,0.1415090743387296,0
6149,ERIC,CARG,0.007723455293663776,1
6150,EVBG,CRNC,0.7721089416279373,0
6151,FFIV,CERN,0.8589260681962656,0
6152,FB,CHNG,0.27673698652271217,0
6153,FEYE,CHKP,0.4288650084844081,0
6154,FSLR,CRUS,0.2143884550836786,0
6155,FISV,CSCO,0.06883202139286795,0
6156,FIVN,CTXS,0.6767011480628147,0
6157,FLEX,CTSH,0.8460840390782112,0
6158,FORM,COMM,0.4551648300779903,0
6159,FORTY,CVLT,1.0,-3
6160,FTNT,CSOD,0.3308382881045001,0
6161,GDS,COUP,0.01819326624588551,0
6162,GLUU,CREE,0.8524324073378894,0
6163,HHR,CRWD,0.1517626808883164,0
6164,HCAT,CSGS,0.8318940569126589,0
6165,INFO,CYBR,0.09189832636004086,0
6166,INOV,DADA,0.40778848879304014,0
6167,INTC,DDOG,0.4468616412372775,0
6168,INTU,DIOD,0.49918599021103355,0
6169,IPGP,DOCU,0.8471325507225356,0
6170,JCOM,DOMO,0.6796079895313029,0
6171,JKHY,DOYU,0.8407457345979629,0
6172,JAMF,DBX,0.0012910229250742546,1
6173,YY,DCT,0.37389811019611985,0
6174,KELYB,SATS,1.9813339063925606e-05,1
6175,KC,EA,0.15432366188076407,0
6176,KLIC,ENPH,0.025822601347366074,0
6177,LRCX,PLUS,0.8607431341137155,0
6178,LSCC,ERIC,0.4006500784750352,0
6179,LTRPB,EVBG,0.0014061939782676525,1
6180,LECO,FFIV,0.5195997332857284,0
6181,LPSN,FB,0.7130334379723537,0
6182,LVGO,FEYE,0.6489929702284225,0
6183,LOGI,FSLR,0.1206819703759881,0
6184,LOGM,FISV,0.8280044772528399,0
6185,MTSI,FIVN,0.7371367608034076,0
6186,MANH,FLEX,0.07498219470566282,0
6187,MRVL,FORM,0.9923401827901284,0
6188,MTCH,FORTY,1.0,-3
6189,MTLS,FTNT,0.9879299845585569,0
6190,MXIM,GDS,0.019809974576446693,0
6191,MGRC,GLUU,0.4681135076435144,0
6192,MCHP,HHR,0.541746988598776,0
6193,MU,HCAT,0.1861316481916801,0
6194,MSFT,INFO,0.9429400858324224,0
6195,MSTR,INOV,0.7659654095245516,0
6196,MIME,INTC,0.7235409718900263,0
6197,MOMO,INTU,0.649827092384454,0
6198,MDB,IPGP,0.8212945137915403,0
6199,MPWR,JCOM,0.5503649771139424,0
6200,NATI,JKHY,0.22710259918885067,0
6201,NCNO,JAMF,0.06598773788317157,0
6202,NTAP,YY,0.8819633166540548,0
6203,NTCT,KELYB,2.2045375180648928e-10,1
6204,NICE,KC,0.835463650911477,0
6205,NLOK,KLIC,0.9202637168307637,0
6206,NUAN,LRCX,0.7355441958848659,0
6207,NTNX,LSCC,0.9683212835613974,0
6208,NVDA,LTRPB,0.9875804584819956,0
6209,NXPI,LECO,0.3103105880126615,0
6210,OKTA,LPSN,0.42004672960866796,0
6211,OMCL,LVGO,0.2600069927793256,0
6212,ON,LOGI,0.27177212678485896,0
6213,OTEX,LOGM,0.59838222669443,0
6214,OPRA,MTSI,0.3220126570751175,0
6215,OSIS,MANH,0.6332526358620262,0
6216,PCTY,MRVL,0.5609952446849961,0
6217,PEGA,MTCH,0.9517029669450953,0
6218,PRFT,MTLS,0.5896420998872949,0
6219,PLXS,MXIM,0.2836155411060151,0
6220,PS,MGRC,0.701425282938267,0
6221,POWI,MCHP,0.12433023385780789,0
6222,PRGS,MU,0.34903786282172056,0
6223,PFPT,MSFT,0.6470117865125071,0
6224,PTC,MSTR,0.10378356237520903,0
6225,QRVO,MIME,0.7768074894062549,0
6226,QCOM,MOMO,0.2646415518749916,0
6227,QLYS,MDB,0.9622994595281128,0
6228,RXT,MPWR,0.940956137626783,0
6229,RMBS,NATI,0.8392752344666665,0
6230,RPD,NCNO,0.09502890323471452,0
6231,RP,NTAP,0.13332220828552044,0
6232,RCII,NTCT,0.24966883597076966,0
6233,SABR,NICE,0.6394060476288772,0
6234,SANM,NLOK,0.3669275646460123,0
6235,SPNS,NUAN,0.1383538128652832,0
6236,SGMS,NTNX,0.5766343072473048,0
6237,STX,NVDA,0.7973066736501639,0
6238,SCWX,NXPI,8.762920949684188e-06,1
6239,SMTC,OKTA,0.6130545004410158,0
6240,SLAB,OMCL,0.06735479611202398,0
6241,SIMO,ON,0.7658071359366775,0
6242,SLP,OTEX,0.6144862842163318,0
6243,SINA,OPRA,0.09790951478757653,0
6244,SITM,OSIS,0.545823891032176,0
6245,SWKS,PCTY,0.45612398455645287,0
6246,SEDG,PEGA,0.7003053078371112,0
6247,SY,PRFT,0.04509431921888851,0
6248,SPLK,PLXS,0.6350352479938669,0
6249,SPT,PS,0.9930203032058557,0
6250,SPSC,POWI,0.02276867320788574,0
6251,SSNC,PRGS,0.1718203423829593,0
6252,STNE,PFPT,0.008242832445921371,1
6253,SPWR,PTC,0.5057887578398326,0
6254,SMCI,QRVO,0.7377423743509531,0
6255,SVMK,QCOM,0.8439733508969987,0
6256,SYKE,QLYS,0.5881739335451251,0
6257,SYNA,RXT,0.19828878495302354,0
6258,SNPS,RMBS,0.12446127848177213,0
6259,TTWO,RPD,0.711129467225526,0
6260,TLND,RP,0.6004818756685845,0
6261,TENB,RCII,0.7817991227628094,0
6262,TXN,SABR,0.8827819716722067,0
6263,DSGX,SANM,0.9002082422621056,0
6264,MIDD,SPNS,0.8250430109446882,0
6265,TTD,SGMS,0.31483387554363296,0
6266,TSEM,STX,0.9735347976433322,0
6267,TRIP,SCWX,0.11197083898455834,0
6268,TTEC,SMTC,0.2848344584477114,0
6269,TTMI,SLAB,0.6597823791841473,0
6270,UCTT,SIMO,0.7777184553397944,0
6271,UPLD,SLP,0.9259639985180947,0
6272,UPWK,SINA,0.2791084919480047,0
6273,VRNS,SITM,0.1161045420685951,0
6274,VRNT,SWKS,0.8614474362821385,0
6275,VRSN,SEDG,0.01762181186576009,0
6276,VRSK,SY,0.12872109325597952,0
6277,VERX,SPLK,0.4932108603676162,0
6278,VSAT,SPT,0.5088452157381957,0
6279,VIAV,SPSC,0.7820404317306078,0
6280,VRTU,SSNC,0.3629867141791231,0
6281,WB,STNE,0.7630065406755775,0
6282,WDC,SPWR,0.8481793517097092,0
6283,WIX,SMCI,0.21170180984737946,0
6284,WDAY,SVMK,0.9938000574339805,0
6285,XLNX,SYKE,0.1831789716611737,0
6286,XPER,SYNA,0.8342197259946114,0
6287,YNDX,SNPS,0.3773627534155835,0
6288,ZBRA,TTWO,0.04968264349582413,0
6289,ZM,TLND,0.9599732807386949,0
6290,ZI,TENB,0.4288411898080895,0
6291,ZS,TXN,0.8805733943552554,0
6292,ZNGA,DSGX,0.3769363497555019,0
6293,VNET,DSGX,0.285925004562424,0
6294,TWOU,MIDD,0.6120538761760282,0
6295,JOBS,TTD,0.5453367628922311,0
6296,EGHT,TSEM,0.13492665506234008,0
6297,ACIA,TRIP,0.09849196734211524,0
6298,ACIW,TTEC,0.24883486132466992,0
6299,ACMR,TTMI,0.5511127822468387,0
6300,ATVI,UCTT,0.07302430881790246,0
6301,ADBE,UPLD,0.9649251941749798,0
6302,AMD,UPWK,0.4992668510282469,0
6303,API,VRNS,1.0,-3
6304,ALRM,VRNT,0.6055786572142944,0
6305,MDRX,VRSN,0.788141396937676,0
6306,GOOG,VRSK,0.8821676849179174,0
6307,GOOGL,VERX,0.00224419215044467,1
6308,ALTR,VSAT,0.37706807582345236,0
6309,AMBA,VIAV,0.9208919681297905,0
6310,DOX,VRTU,0.49434015867697656,0
6311,AMKR,WB,0.4883961499164369,0
6312,ADI,WDC,0.024674769781777704,0
6313,ANSS,WIX,0.6599340685191329,0
6314,APPF,WDAY,0.878289960618047,0
6315,APPN,XLNX,0.8620202456666926,0
6316,AAPL,XPER,0.5950242413445557,0
6317,AMAT,YNDX,0.21772951637580668,0
6318,ASML,ZBRA,0.3566660395072402,0
6319,AZPN,ZM,0.6036464929835427,0
6320,TEAM,ZI,0.9229246442018576,0
6321,ADSK,ZS,0.009725536318183074,1
6322,ADP,ZNGA,0.6273382374920282,0
6323,AVT,VNET,0.20961992094087545,0
6324,BIDU,TWOU,0.40823656347610493,0
6325,BAND,JOBS,0.12985008944372795,0
6326,BIGC,EGHT,0.35607714600739293,0
6327,BILI,ACIA,0.4822590531068812,0
6328,BLKB,ACIW,0.6472949837233156,0
6329,BL,ACMR,0.8227668163063846,0
6330,EPAY,ATVI,0.7367605403234712,0
6331,AVGO,ADBE,0.6353486811758811,0
6332,BRKS,AMD,0.7718205728565596,0
6333,CCMP,API,1.0,-3
6334,CDNS,ALRM,0.07694533470138522,0
6335,CSIQ,MDRX,0.9911531193088176,0
6336,CDLX,GOOG,0.573149712627293,0
6337,CARG,GOOGL,0.19238109208437815,0
6338,CRNC,ALTR,0.5218846822611067,0
6339,CERN,AMBA,0.4509850004006448,0
6340,CHNG,DOX,0.9797538155425017,0
6341,CHKP,AMKR,0.11162351503406842,0
6342,CRUS,ADI,0.2774021792860803,0
6343,CSCO,ANSS,0.2481233842627394,0
6344,CTXS,APPF,0.4185621386357056,0
6345,CTSH,APPN,0.5974907820137413,0
6346,COMM,AAPL,0.624154087851561,0
6347,CVLT,AMAT,0.6707642114519567,0
6348,CSOD,ASML,0.16601531091160376,0
6349,COUP,AZPN,0.7394654744240581,0
6350,CREE,TEAM,0.8842571188311428,0
6351,CRWD,ADSK,0.7055649274387371,0
6352,CSGS,ADP,0.5912485234742473,0
6353,CYBR,AVT,0.343076921832526,0
6354,DADA,BIDU,0.6090456856162108,0
6355,DDOG,BAND,0.7128550685424297,0
6356,DIOD,BIGC,0.5955206857918983,0
6357,DOCU,BILI,0.3412985091010222,0
6358,DOMO,BLKB,0.9765004274378539,0
6359,DOYU,BL,0.975473311233043,0
6360,DBX,EPAY,0.6504593496543885,0
6361,DCT,AVGO,0.20346777900449348,0
6362,SATS,BRKS,0.347319027382618,0
6363,EA,CCMP,0.6186289512970325,0
6364,ENPH,CDNS,0.5931065600133467,0
6365,PLUS,CSIQ,0.40399669135692906,0
6366,ERIC,CDLX,0.014657574668448938,0
6367,EVBG,CARG,0.7729297413617771,0
6368,FFIV,CRNC,0.7726369408916025,0
6369,FB,CERN,0.9664498496182828,0
6370,FEYE,CHNG,0.6176966025192661,0
6371,FSLR,CHKP,0.23671079712564902,0
6372,FISV,CRUS,0.07436871931475356,0
6373,FIVN,CSCO,0.4930003063967573,0
6374,FLEX,CTXS,0.7495648924499082,0
6375,FORM,CTSH,0.4476197079186696,0
